tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
319,2017-05-01 00:34:28,2017-05-01 00:39:47,368,Carmine St & 6 Ave,40.73038599,-74.00214988,435,W 21 St & 6 Ave,40.74173969,-73.99415556,27477,Subscriber,1989,1
217,2017-05-01 00:34:57,2017-05-01 00:38:35,3363,E 102 St & Park Ave,40.7904828,-73.95033068,3425,2 Ave  & E 104 St,40.7892105,-73.94370784,27283,Subscriber,1978,2
1498,2017-05-01 00:34:59,2017-05-01 00:59:58,466,W 25 St & 6 Ave,40.74395411,-73.99144871,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18508,Subscriber,1974,1
978,2017-05-01 00:35:29,2017-05-01 00:51:48,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3131,E 68 St & 3 Ave,40.7671284035,-73.9622461796,27800,Subscriber,1955,1
416,2017-05-01 00:35:51,2017-05-01 00:42:48,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,268,Howard St & Centre St,40.71910537,-73.99973337,17503,Subscriber,1994,1
674,2017-05-01 00:36:22,2017-05-01 00:47:36,247,Perry St & Bleecker St,40.73535398,-74.00483091,540,Lexington Ave & E 29 St,40.7431155538,-73.9821535349,26698,Subscriber,1991,1
605,2017-05-01 00:36:30,2017-05-01 00:46:36,3430,Richardson St & N Henry St,40.7190789118,-73.9422369003,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,27862,Subscriber,1983,2
695,2017-05-01 00:38:06,2017-05-01 00:49:42,3438,E 76 St & 3 Ave,40.7722485377,-73.9584213495,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,16334,Subscriber,1983,1
559,2017-05-01 00:38:28,2017-05-01 00:47:48,447,8 Ave & W 52 St,40.76370739,-73.9851615,519,Pershing Square North,40.751873,-73.977706,27471,Subscriber,1973,2
188,2017-05-01 00:38:56,2017-05-01 00:42:04,3244,University Pl & E 8 St,40.7314372409,-73.9949034154,497,E 17 St & Broadway,40.73704984,-73.99009296,15039,Subscriber,1996,1
221,2017-05-01 00:38:54,2017-05-01 00:42:36,496,E 16 St & 5 Ave,40.73726186,-73.99238967,325,E 19 St & 3 Ave,40.73624527,-73.98473765,28122,Subscriber,1993,2
366,2017-05-01 00:39:22,2017-05-01 00:45:29,496,E 16 St & 5 Ave,40.73726186,-73.99238967,546,E 30 St & Park Ave S,40.74444921,-73.98303529,26134,Subscriber,1991,1
552,2017-05-01 00:39:43,2017-05-01 00:48:55,2003,1 Ave & E 18 St,40.733812192,-73.9805442095,394,E 9 St & Avenue C,40.72521311,-73.97768752,26536,Subscriber,1984,1
745,2017-05-01 00:39:47,2017-05-01 00:52:13,3156,E 72 St & York Ave,40.76663814,-73.95348296,3161,W 76 St & Columbus Ave,40.7801839724,-73.9772853255,28434,Subscriber,1963,1
119,2017-05-01 00:40:37,2017-05-01 00:42:37,257,Lispenard St & Broadway,40.71939226,-74.00247214,79,Franklin St & W Broadway,40.71911552,-74.00666661,27770,Subscriber,1984,1
643,2017-05-01 00:41:33,2017-05-01 00:52:16,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,3305,E 91 St & 2 Ave,40.7811222993,-73.9496558905,17812,Subscriber,1984,1
272,2017-05-01 00:41:45,2017-05-01 00:46:18,500,Broadway & W 51 St,40.76228826,-73.98336183,480,W 53 St & 10 Ave,40.76669671,-73.99061728,25892,Subscriber,1983,1
1695,2017-05-01 00:41:49,2017-05-01 01:10:05,3163,Central Park West & W 68 St,40.7734066,-73.97782542,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,19568,Subscriber,1986,2
252,2017-05-01 00:42:43,2017-05-01 00:46:55,3293,W 92 St & Broadway,40.7921,-73.9739,3328,W 100 St & Manhattan Ave,40.795,-73.9645,28428,Subscriber,1993,1
217,2017-05-01 00:43:14,2017-05-01 00:46:52,3377,Carroll St & Bond St,40.6786115,-73.99037292,3329,Degraw St & Smith St,40.6829151,-73.99318208,20217,Subscriber,1982,1
1609,2017-05-01 00:44:50,2017-05-01 01:11:39,495,W 47 St & 10 Ave,40.76269882,-73.99301222,479,9 Ave & W 45 St,40.76019252,-73.9912551,15799,Customer,NULL,0
296,2017-05-01 00:44:54,2017-05-01 00:49:51,310,State St & Smith St,40.68926942,-73.98912867,3429,Hanson Pl & Ashland Pl,40.6850680731,-73.977907598,25635,Subscriber,1985,1
379,2017-05-01 00:45:06,2017-05-01 00:51:26,3314,W 95 St & Broadway,40.7937704,-73.971888,3323,W 106 St & Central Park West,40.7981856,-73.9605909006,26139,Subscriber,1980,1
353,2017-05-01 00:45:21,2017-05-01 00:51:14,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,3454,Leonard St & Maujer St,40.7103685424,-73.9470595121,28200,Subscriber,1992,1
652,2017-05-01 00:45:26,2017-05-01 00:56:18,3402,Court St & State St,40.6902375,-73.99203074,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,17208,Subscriber,1969,2
321,2017-05-01 00:45:30,2017-05-01 00:50:51,119,Park Ave & St Edwards St,40.69608941,-73.97803415,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,25959,Subscriber,1980,1
210,2017-05-01 00:46:04,2017-05-01 00:49:34,482,W 15 St & 7 Ave,40.73935542,-73.99931783,453,W 22 St & 8 Ave,40.74475148,-73.99915362,15346,Subscriber,1977,1
317,2017-05-01 00:46:11,2017-05-01 00:51:28,478,11 Ave & W 41 St,40.76030096,-73.99884222,465,Broadway & W 41 St,40.75513557,-73.98658032,26365,Subscriber,1974,1
1981,2017-05-01 00:46:32,2017-05-01 01:19:34,432,E 7 St & Avenue A,40.72621788,-73.98379855,3409,Bergen St & Smith St,40.6867443,-73.99063168,18360,Customer,NULL,0
290,2017-05-01 00:46:41,2017-05-01 00:51:31,3176,W 64 St & West End Ave,40.77452835,-73.98753759,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,25996,Subscriber,1990,2
635,2017-05-01 00:46:53,2017-05-01 00:57:28,494,W 26 St & 8 Ave,40.74734825,-73.99723551,495,W 47 St & 10 Ave,40.76269882,-73.99301222,29387,Subscriber,1973,1
183,2017-05-01 00:46:58,2017-05-01 00:50:02,312,Allen St & Stanton St,40.722055,-73.989111,150,E 2 St & Avenue C,40.7208736,-73.98085795,27631,Subscriber,1966,2
113,2017-05-01 00:47:01,2017-05-01 00:48:54,3086,Graham Ave & Conselyea St,40.715143,-73.944507,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,25713,Subscriber,1989,1
246,2017-05-01 00:47:58,2017-05-01 00:52:05,152,Warren St & Church St,40.71473993,-74.00910627,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,27280,Subscriber,1994,1
264,2017-05-01 00:48:09,2017-05-01 00:52:33,3455,Schermerhorn St & 3 Ave,40.686808205,-73.9803618193,310,State St & Smith St,40.68926942,-73.98912867,19092,Subscriber,1976,1
860,2017-05-01 00:48:28,2017-05-01 01:02:49,368,Carmine St & 6 Ave,40.73038599,-74.00214988,316,Fulton St & William St,40.70955958,-74.00653609,28361,Subscriber,1981,1
347,2017-05-01 00:48:31,2017-05-01 00:54:18,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,16769,Subscriber,1974,0
218,2017-05-01 00:48:48,2017-05-01 00:52:26,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,18922,Subscriber,1978,1
405,2017-05-01 00:49:10,2017-05-01 00:55:56,402,Broadway & E 22 St,40.7403432,-73.98955109,3428,8 Ave & W 16 St,40.740983,-74.001702,18996,Subscriber,1976,1
706,2017-05-01 00:50:18,2017-05-01 01:02:05,3143,5 Ave & E 78 St,40.7763214218,-73.9642739296,513,W 56 St & 10 Ave,40.768254,-73.988639,27147,Customer,1985,1
672,2017-05-01 00:51:46,2017-05-01 01:02:58,3423,West Drive & Prospect Park West,40.6610633719,-73.9794525504,3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126,29146,Subscriber,1981,1
109,2017-05-01 00:51:52,2017-05-01 00:53:41,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,3167,Amsterdam Ave & W 73 St,40.7796680901,-73.9809304476,18268,Subscriber,1986,1
1209,2017-05-01 00:52:09,2017-05-01 01:12:18,484,W 44 St & 5 Ave,40.75500254,-73.98014437,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,29048,Customer,NULL,0
801,2017-05-01 00:53:12,2017-05-01 01:06:34,3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,3305,E 91 St & 2 Ave,40.7811222993,-73.9496558905,26108,Subscriber,1981,1
226,2017-05-01 00:54:28,2017-05-01 00:58:15,251,Mott St & Prince St,40.72317958,-73.99480012,237,E 11 St & 2 Ave,40.73047309,-73.98672378,27503,Subscriber,1996,1
432,2017-05-01 00:54:40,2017-05-01 01:01:52,3436,Greenwich St & Hubert St,40.721319,-74.010065,3427,Lafayette St & Jersey St,40.7243052725,-73.9960098267,20576,Subscriber,1990,1
255,2017-05-01 00:55:43,2017-05-01 00:59:58,312,Allen St & Stanton St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,19128,Subscriber,1979,2
655,2017-05-01 00:55:44,2017-05-01 01:06:40,358,Christopher St & Greenwich St,40.73291553,-74.00711384,3255,8 Ave & W 31 St,40.750585347,-73.9946848154,28811,Subscriber,1992,1
562,2017-05-01 00:56:41,2017-05-01 01:06:03,494,W 26 St & 8 Ave,40.74734825,-73.99723551,3431,E 35 St & 3 Ave,40.746524,-73.977885,28149,Subscriber,1982,1
246,2017-05-01 00:56:55,2017-05-01 01:01:02,382,University Pl & E 14 St,40.73492695,-73.99200509,3260,Mercer St & Bleecker St,40.7270636335,-73.9966213703,25409,Subscriber,1979,2
134,2017-05-01 00:56:55,2017-05-01 00:59:09,3159,W 67 St & Broadway,40.77492513,-73.98266566,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,20187,Subscriber,1977,1
1039,2017-05-01 00:57:22,2017-05-01 01:14:42,3255,8 Ave & W 31 St,40.750585347,-73.9946848154,257,Lispenard St & Broadway,40.71939226,-74.00247214,28524,Subscriber,1970,1
737,2017-05-01 00:57:28,2017-05-01 01:09:45,3092,Berry St & N 8 St,40.7190095,-73.95852515,3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094,27573,Subscriber,1986,1
501,2017-05-01 00:58:00,2017-05-01 01:06:21,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,411,E 6 St & Avenue D,40.72228087,-73.97668709,18412,Subscriber,1968,1
306,2017-05-01 00:57:30,2017-05-01 01:02:36,467,Dean St & 4 Ave,40.68312489,-73.97895137,3403,4 Ave & 9 St,40.6705135,-73.98876585,26055,Subscriber,1967,1
613,2017-05-01 00:58:12,2017-05-01 01:08:25,3319,14 St & 5 Ave,40.666287,-73.98895053,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,28953,Subscriber,1997,1
1286,2017-05-01 00:59:14,2017-05-01 01:20:41,2000,Front St & Washington St,40.70255088,-73.98940236,268,Howard St & Centre St,40.71910537,-73.99973337,26943,Customer,1988,1
1450,2017-05-01 00:59:27,2017-05-01 01:23:38,491,E 24 St & Park Ave S,40.74096374,-73.98602213,195,Liberty St & Broadway,40.70905623,-74.01043382,26131,Customer,NULL,0
1930,2017-05-01 00:58:30,2017-05-01 01:30:41,3260,Mercer St & Bleecker St,40.7270636335,-73.9966213703,3317,10 St & 5 Ave,40.6686273,-73.98700053,19949,Subscriber,1983,1
1806,2017-05-01 00:59:41,2017-05-01 01:29:48,3224,W 13 St & Hudson St,40.739973541,-74.005138725,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17800,Subscriber,1990,1
289,2017-05-01 00:59:55,2017-05-01 01:04:44,469,Broadway & W 53 St,40.76344058,-73.98268129,529,W 42 St & 8 Ave,40.7575699,-73.99098507,27394,Subscriber,1988,1
429,2017-05-01 01:00:15,2017-05-01 01:07:25,3411,Bond St & Bergen St,40.6849668,-73.98620772,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,16841,Subscriber,1984,1
709,2017-05-01 00:58:20,2017-05-01 01:10:09,340,Madison St & Clinton St,40.71269042,-73.98776323,2008,Little West St & 1 Pl,40.70569254,-74.01677685,25315,Subscriber,1952,2
593,2017-05-01 01:01:57,2017-05-01 01:11:51,3312,1 Ave & E 94 St,40.7817212,-73.94594,3312,1 Ave & E 94 St,40.7817212,-73.94594,20241,Subscriber,NULL,0
1106,2017-05-01 01:02:22,2017-05-01 01:20:49,3086,Graham Ave & Conselyea St,40.715143,-73.944507,350,Clinton St & Grand St,40.71559509,-73.9870295,29035,Subscriber,1981,1
752,2017-05-01 01:01:16,2017-05-01 01:13:48,434,9 Ave & W 18 St,40.74317449,-74.00366443,72,W 52 St & 11 Ave,40.76727216,-73.99392888,29354,Subscriber,1992,1
217,2017-05-01 01:02:35,2017-05-01 01:06:12,316,Fulton St & William St,40.70955958,-74.00653609,351,Front St & Maiden Ln,40.70530954,-74.00612572,28976,Subscriber,1958,1
445,2017-05-01 01:02:36,2017-05-01 01:10:01,348,W Broadway & Spring St,40.72490985,-74.00154702,348,W Broadway & Spring St,40.72490985,-74.00154702,28323,Subscriber,1953,1
559,2017-05-01 01:01:50,2017-05-01 01:11:10,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,27171,Subscriber,1986,1
432,2017-05-01 01:04:00,2017-05-01 01:11:13,466,W 25 St & 6 Ave,40.74395411,-73.99144871,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18508,Subscriber,1974,1
441,2017-05-01 01:03:51,2017-05-01 01:11:13,349,Rivington St & Ridge St,40.71850211,-73.98329859,3435,Grand St & Elizabeth St,40.718822,-73.99596,27244,Subscriber,1988,2
1857,2017-05-01 01:04:23,2017-05-01 01:35:20,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,279,Peck Slip & Front St,40.707873,-74.00167,14886,Customer,NULL,0
752,2017-05-01 01:04:27,2017-05-01 01:17:00,346,Bank St & Hudson St,40.73652889,-74.00618026,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19432,Subscriber,1962,1
732,2017-05-01 01:05:03,2017-05-01 01:17:15,479,9 Ave & W 45 St,40.76019252,-73.9912551,540,Lexington Ave & E 29 St,40.7431155538,-73.9821535349,17526,Subscriber,1981,1
250,2017-05-01 01:05:02,2017-05-01 01:09:13,473,Rivington St & Chrystie St,40.72110063,-73.9919254,307,Canal St & Rutgers St,40.71427487,-73.98990025,25425,Subscriber,1981,1
262,2017-05-01 01:05:44,2017-05-01 01:10:06,515,W 43 St & 10 Ave,40.76009437,-73.99461843,173,Broadway & W 49 St,40.760683271,-73.9845272899,14786,Subscriber,1984,1
1550,2017-05-01 01:06:05,2017-05-01 01:31:56,3165,Central Park West & W 72 St,40.7757937668,-73.9762057364,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,28341,Subscriber,1950,1
253,2017-05-01 01:07:06,2017-05-01 01:11:20,307,Canal St & Rutgers St,40.71427487,-73.98990025,349,Rivington St & Ridge St,40.71850211,-73.98329859,16800,Subscriber,1992,2
291,2017-05-01 01:07:34,2017-05-01 01:12:26,487,E 20 St & FDR Drive,40.73314259,-73.97573881,317,E 6 St & Avenue B,40.72453734,-73.98185424,27237,Subscriber,1991,2
1912,2017-05-01 01:08:27,2017-05-01 01:40:20,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,21769,Subscriber,1976,1
2580,2017-05-01 01:08:52,2017-05-01 01:51:53,164,E 47 St & 2 Ave,40.75323098,-73.97032517,2010,Grand St & Greene St,40.72165481,-74.00234737,16771,Subscriber,1982,1
193,2017-05-01 01:10:09,2017-05-01 01:13:22,405,Washington St & Gansevoort St,40.739323,-74.008119,462,W 22 St & 10 Ave,40.74691959,-74.00451887,25400,Subscriber,1980,1
753,2017-05-01 01:10:25,2017-05-01 01:22:58,417,Barclay St & Church St,40.71291224,-74.01020234,291,Madison St & Montgomery St,40.713126,-73.984844,28647,Subscriber,1993,2
742,2017-05-01 01:10:55,2017-05-01 01:23:18,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,26549,Subscriber,1989,1
439,2017-05-01 01:11:10,2017-05-01 01:18:30,317,E 6 St & Avenue B,40.72453734,-73.98185424,412,Forsyth St & Canal St,40.7158155,-73.99422366,26982,Subscriber,1988,1
680,2017-05-01 01:12:04,2017-05-01 01:23:25,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,488,W 39 St & 9 Ave,40.75645824,-73.99372222,20609,Subscriber,1993,2
674,2017-05-01 01:13:10,2017-05-01 01:24:25,441,E 52 St & 2 Ave,40.756014,-73.967416,492,W 33 St & 7 Ave,40.75019995,-73.99093085,28329,Subscriber,1964,1
1196,2017-05-01 01:13:28,2017-05-01 01:33:25,389,Broadway & Berry St,40.71044554,-73.96525063,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,19582,Subscriber,1988,1
1022,2017-05-01 01:13:33,2017-05-01 01:30:36,3243,E 58 St & 1 Ave,40.7589238638,-73.9622622728,334,W 20 St & 7 Ave,40.74238787,-73.99726235,19619,Customer,NULL,0
1462,2017-05-01 01:14:13,2017-05-01 01:38:35,442,W 27 St & 7 Ave,40.746647,-73.993915,3447,E 71 St & 1 Ave,40.7670343231,-73.9562273026,26452,Subscriber,1984,1
380,2017-05-01 01:14:38,2017-05-01 01:20:59,3440,Fulton St & Adams St,40.6924182926,-73.989494741,3311,Columbia St & Kane St,40.68763155,-74.0016256,15629,Subscriber,1970,1
400,2017-05-01 01:16:17,2017-05-01 01:22:57,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,3055,Greene Ave & Nostrand Ave,40.6883337,-73.950916,20098,Subscriber,1985,1
362,2017-05-01 01:18:56,2017-05-01 01:24:58,325,E 19 St & 3 Ave,40.73624527,-73.98473765,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,29369,Subscriber,1975,1
220,2017-05-01 01:19:33,2017-05-01 01:23:13,3082,Hope St & Union Ave,40.71167351,-73.95141312,3085,Roebling St & N 4 St,40.71469,-73.95739,27577,Subscriber,1982,1
2198,2017-05-01 01:19:45,2017-05-01 01:56:23,486,Broadway & W 29 St,40.7462009,-73.98855723,3108,Nassau Ave & Russell St,40.72557,-73.94434,27433,Subscriber,1973,2
573,2017-05-01 01:20:52,2017-05-01 01:30:26,477,W 41 St & 8 Ave,40.75640548,-73.9900262,359,E 47 St & Park Ave,40.75510267,-73.97498696,26997,Subscriber,1964,1
166,2017-05-01 01:20:55,2017-05-01 01:23:42,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3121,Jackson Ave & 46 Rd,40.74524768,-73.94733276,18535,Subscriber,1987,1
790,2017-05-01 01:22:22,2017-05-01 01:35:32,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,301,E 2 St & Avenue B,40.72217444,-73.98368779,15759,Subscriber,1978,1
1173,2017-05-01 01:23:12,2017-05-01 01:42:46,268,Howard St & Centre St,40.71910537,-73.99973337,546,E 30 St & Park Ave S,40.74444921,-73.98303529,17102,Customer,1990,1
203,2017-05-01 01:24:01,2017-05-01 01:27:25,486,Broadway & W 29 St,40.7462009,-73.98855723,362,Broadway & W 37 St,40.75172632,-73.98753523,24824,Subscriber,1990,1
1240,2017-05-01 01:24:57,2017-05-01 01:45:38,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,385,E 55 St & 2 Ave,40.75797322,-73.96603308,29346,Subscriber,1968,1
569,2017-05-01 01:24:59,2017-05-01 01:34:28,3430,Richardson St & N Henry St,40.7190789118,-73.9422369003,3067,Broadway & Whipple St,40.7016657,-73.9437303,17920,Subscriber,1967,2
457,2017-05-01 01:27:33,2017-05-01 01:35:10,146,Hudson St & Reade St,40.71625008,-74.0091059,348,W Broadway & Spring St,40.72490985,-74.00154702,25549,Subscriber,1971,1
284,2017-05-01 01:28:47,2017-05-01 01:33:31,507,E 25 St & 2 Ave,40.73912601,-73.97973776,472,E 32 St & Park Ave,40.7457121,-73.98194829,28192,Subscriber,1989,1
462,2017-05-01 01:28:55,2017-05-01 01:36:38,545,E 23 St & 1 Ave,40.736502,-73.97809472,432,E 7 St & Avenue A,40.72621788,-73.98379855,27963,Subscriber,1959,1
274,2017-05-01 01:29:01,2017-05-01 01:33:35,3108,Nassau Ave & Russell St,40.72557,-73.94434,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,25657,Subscriber,1992,1
1882,2017-05-01 01:29:02,2017-05-01 02:00:24,2010,Grand St & Greene St,40.72165481,-74.00234737,401,Allen St & Rivington St,40.72019576,-73.98997825,20744,Customer,NULL,0
788,2017-05-01 01:29:57,2017-05-01 01:43:05,151,Cleveland Pl & Spring St,40.7221037867,-73.9972490072,348,W Broadway & Spring St,40.72490985,-74.00154702,25600,Subscriber,1977,2
371,2017-05-01 01:33:02,2017-05-01 01:39:14,410,Suffolk St & Stanton St,40.72066442,-73.98517977,340,Madison St & Clinton St,40.71269042,-73.98776323,25990,Subscriber,1986,1
128,2017-05-01 01:34:03,2017-05-01 01:36:12,376,John St & William St,40.70862144,-74.00722156,415,Pearl St & Hanover Square,40.7047177,-74.00926027,17214,Subscriber,1988,1
646,2017-05-01 01:34:20,2017-05-01 01:45:07,254,W 11 St & 6 Ave,40.73532427,-73.99800419,445,E 10 St & Avenue A,40.72740794,-73.98142006,18803,Subscriber,1976,1
446,2017-05-01 01:34:37,2017-05-01 01:42:03,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,20375,Subscriber,1995,2
191,2017-05-01 01:35:04,2017-05-01 01:38:15,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,28163,Subscriber,1974,1
817,2017-05-01 01:36:01,2017-05-01 01:49:38,275,Washington Ave & Greene Ave,40.68650065,-73.96563307,3414,Bergen St & Flatbush Ave,40.6809447235,-73.9756733179,26902,Subscriber,1991,1
16486,2017-05-01 01:37:45,2017-05-01 06:12:31,3317,10 St & 5 Ave,40.6686273,-73.98700053,3319,14 St & 5 Ave,40.666287,-73.98895053,16827,Customer,NULL,0
618,2017-05-01 01:39:07,2017-05-01 01:49:26,307,Canal St & Rutgers St,40.71427487,-73.98990025,297,E 15 St & 3 Ave,40.734232,-73.986923,25320,Subscriber,1966,1
357,2017-05-01 01:39:24,2017-05-01 01:45:21,3167,Amsterdam Ave & W 73 St,40.7796680901,-73.9809304476,3434,W 88 St & West End Ave,40.7902541733,-73.9771834016,20870,Subscriber,1970,1
268,2017-05-01 01:39:31,2017-05-01 01:44:00,3172,W 74 St & Columbus Ave,40.7785669,-73.97754961,3163,Central Park West & W 68 St,40.7734066,-73.97782542,28341,Subscriber,1950,1
1435,2017-05-01 01:39:33,2017-05-01 02:03:28,487,E 20 St & FDR Drive,40.73314259,-73.97573881,478,11 Ave & W 41 St,40.76030096,-73.99884222,25127,Subscriber,1993,1
67,2017-05-01 01:40:12,2017-05-01 01:41:19,355,Bayard St & Baxter St,40.71602118,-73.99974372,355,Bayard St & Baxter St,40.71602118,-73.99974372,14959,Subscriber,1993,1
167,2017-05-01 01:40:08,2017-05-01 01:42:56,3068,Humboldt St & Varet St,40.7031724,-73.940636,3066,Tompkins Ave & Hopkins St,40.69957608,-73.94708417,26413,Subscriber,1989,1
364,2017-05-01 01:41:43,2017-05-01 01:47:48,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3125,45 Rd & 11 St,40.74708586,-73.94977234,17759,Subscriber,1982,1
430,2017-05-01 01:42:27,2017-05-01 01:49:37,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3136,5 Ave & E 63 St,40.766368,-73.971518,14943,Subscriber,1976,1
2416,2017-05-01 01:43:38,2017-05-01 02:23:55,326,E 11 St & 1 Ave,40.72953837,-73.98426726,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,29044,Subscriber,1983,1
1381,2017-05-01 01:48:06,2017-05-01 02:11:08,3069,Lorimer St & Broadway,40.70411791,-73.94818595,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,29037,Subscriber,1970,1
340,2017-05-01 01:48:35,2017-05-01 01:54:15,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,20375,Subscriber,1995,2
545,2017-05-01 01:50:47,2017-05-01 01:59:53,531,Forsyth St & Broome St,40.71893904,-73.99266288,146,Hudson St & Reade St,40.71625008,-74.0091059,26625,Subscriber,1997,2
